,ProductId,Url
39,539797,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_RM-II-10-CGI_F_SALL_AQQ_V2.jpg
40,539798,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_RM-II-12-CGI_F_SALL_AQQ_V2.jpg
41,539799,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_RM-II-14-CGI_F_SALL_AQQ_V2.jpg
42,539803,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_RM-II-24-CGI_F_SALL_AQQ_V2.jpg
43,539802,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_RM-II-20-22-CGI_F_SALL_AQQ_V2.jpg
44,518829,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518829_F_SALL_AQQ_V1.jpg
45,518825,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518825_F_SALL_AQQ_V1.jpg
46,518824,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518824_F_SALL_AQQ_V1.jpg
47,518828,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518828_F_SALL_AQQ_V1.jpg
48,518823,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518823_F_SALL_AQQ_V1.jpg
49,518822,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518822_F_SALL_AQQ_V1.jpg
50,518821,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518821_F_SALL_AQQ_V1.jpg
51,518820,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518820_F_SALL_AQQ_V1.jpg
52,518807,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518807_F_SALL_AQQ_V1.jpg
53,518827,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518827_F_SALL_AQQ_V1.jpg
54,518826,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00518826_F_SALL_AQQ_V1.jpg
55,507924,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00507924_F_SALL_AQQ_V1.jpg
56,096846,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00096846_F_SALL_AQQ_V1.jpg
